loan_amnt,int_rate,annual_inc,dti,delinq_2yrs,revol_bal,total_acc,actual_default,default_probability,risk_score,risk_band,decision
11500.0,21.7,60000.0,5.46,0.0,1808.0,34.0,0,0.29,29.0,Medium Risk,Manual Review
20000.0,9.43,60000.0,21.06,0.0,34909.0,48.0,0,0.09,9.0,Low Risk,Approve
6000.0,7.97,32000.0,24.12,0.0,4219.0,16.0,0,0.16,16.0,Low Risk,Approve
20000.0,8.39,140000.0,14.83,0.0,30991.0,17.0,1,0.09,9.0,Low Risk,Approve
24000.0,14.08,95000.0,23.93,0.0,22444.0,23.0,1,0.21,21.0,Medium Risk,Manual Review
35000.0,15.61,150000.0,19.63,0.0,38133.0,20.0,1,0.31,31.0,Medium Risk,Manual Review
7000.0,18.75,35000.0,21.29,0.0,5165.0,15.0,0,0.325,32.5,Medium Risk,Manual Review
25000.0,24.5,69500.0,28.87,1.0,17049.0,62.0,1,0.47,47.0,Medium Risk,Manual Review
2500.0,15.8,30000.0,19.24,1.0,1618.0,28.0,0,0.16,16.0,Low Risk,Approve
21800.0,7.9,110000.0,20.71,0.0,11539.0,47.0,0,0.155,15.5,Low Risk,Approve
15000.0,9.99,73000.0,35.83,0.0,37000.0,52.0,0,0.155,15.5,Low Risk,Approve
9000.0,11.53,53520.0,29.1,0.0,25592.0,25.0,0,0.115,11.5,Low Risk,Approve
21600.0,11.49,60000.0,28.94,0.0,29686.0,23.0,0,0.115,11.5,Low Risk,Approve
16000.0,15.1,90000.0,11.8,0.0,20580.0,35.0,1,0.18,18.0,Low Risk,Approve
7000.0,11.99,50000.0,25.32,1.0,9939.0,25.0,0,0.2,20.0,Medium Risk,Manual Review
25000.0,9.67,90000.0,8.59,1.0,20713.0,30.0,0,0.065,6.5,Low Risk,Approve
10000.0,15.05,40000.0,25.74,0.0,9173.0,17.0,1,0.29,29.0,Medium Risk,Manual Review
12000.0,11.49,80011.0,14.47,2.0,8290.0,26.0,0,0.085,8.5,Low Risk,Approve
25000.0,12.29,70000.0,18.03,2.0,8419.0,17.0,0,0.19,19.0,Low Risk,Approve
24000.0,12.29,150000.0,25.18,0.0,514403.0,55.0,0,0.175,17.5,Low Risk,Approve
12800.0,17.57,52000.0,31.85,0.0,25456.0,29.0,0,0.245,24.5,Medium Risk,Manual Review
16325.0,13.49,53540.0,33.96,0.0,7099.0,49.0,1,0.23,23.0,Medium Risk,Manual Review
10000.0,20.99,35000.0,20.06,0.0,8052.0,28.0,0,0.435,43.5,Medium Risk,Manual Review
12000.0,8.9,68000.0,25.75,0.0,25864.0,47.0,0,0.05,5.0,Low Risk,Approve
9975.0,9.99,60000.0,7.66,0.0,12677.0,19.0,0,0.12,12.0,Low Risk,Approve
6200.0,12.69,105000.0,0.71,0.0,1391.0,6.0,1,0.07,7.0,Low Risk,Approve
3300.0,6.17,19200.0,24.56,0.0,3801.0,10.0,0,0.115,11.5,Low Risk,Approve
22075.0,20.75,48000.0,31.73,1.0,32524.0,17.0,0,0.395,39.5,Medium Risk,Manual Review
14500.0,11.49,65000.0,25.0,1.0,3356.0,50.0,0,0.335,33.5,Medium Risk,Manual Review
25000.0,22.74,65000.0,15.92,0.0,6272.0,18.0,0,0.36,36.0,Medium Risk,Manual Review
22000.0,13.33,66000.0,14.44,0.0,19824.0,12.0,0,0.21,21.0,Medium Risk,Manual Review
20000.0,18.99,120000.0,15.5,1.0,6874.0,61.0,1,0.36,36.0,Medium Risk,Manual Review
32000.0,12.05,110000.0,19.18,0.0,48079.0,39.0,0,0.195,19.5,Low Risk,Approve
28000.0,11.99,340000.0,3.64,2.0,39827.0,14.0,0,0.145,14.5,Low Risk,Approve
11500.0,14.33,43500.0,19.1,0.0,22684.0,24.0,0,0.34,34.0,Medium Risk,Manual Review
21000.0,20.2,50000.0,18.77,0.0,21981.0,35.0,1,0.385,38.5,Medium Risk,Manual Review
16000.0,25.29,70000.0,32.19,1.0,14405.0,28.0,0,0.305,30.5,Medium Risk,Manual Review
6000.0,11.39,130000.0,18.65,0.0,38690.0,26.0,0,0.1,10.0,Low Risk,Approve
20000.0,13.99,71000.0,15.04,0.0,1641.0,22.0,0,0.39,39.0,Medium Risk,Manual Review
30000.0,13.99,120000.0,15.03,1.0,12524.0,27.0,0,0.245,24.5,Medium Risk,Manual Review
28000.0,16.59,175000.0,5.05,0.0,4806.0,52.0,1,0.25,25.0,Medium Risk,Manual Review
19500.0,13.33,125500.0,6.44,2.0,9198.0,55.0,0,0.115,11.5,Low Risk,Approve
4800.0,14.99,60000.0,23.24,0.0,24783.0,17.0,0,0.27,27.0,Medium Risk,Manual Review
17000.0,20.99,50000.0,14.19,4.0,16708.0,37.0,0,0.355,35.5,Medium Risk,Manual Review
12000.0,12.99,40000.0,8.43,0.0,8632.0,14.0,0,0.145,14.5,Low Risk,Approve
7125.0,15.31,35000.0,28.7,0.0,8373.0,11.0,0,0.335,33.5,Medium Risk,Manual Review
8000.0,8.99,100000.0,25.8,1.0,20679.0,18.0,0,0.15,15.0,Low Risk,Approve
15000.0,9.93,98000.0,15.99,0.0,10983.0,43.0,0,0.145,14.5,Low Risk,Approve
14000.0,13.59,42000.0,38.4,0.0,9617.0,22.0,0,0.23,23.0,Medium Risk,Manual Review
15000.0,9.17,37000.0,24.55,1.0,11881.0,7.0,0,0.09,9.0,Low Risk,Approve
35000.0,17.14,100000.0,29.18,0.0,36871.0,28.0,0,0.39,39.0,Medium Risk,Manual Review
6000.0,8.39,40000.0,7.08,0.0,5106.0,17.0,0,0.125,12.5,Low Risk,Approve
20000.0,9.49,60000.0,7.46,0.0,9808.0,13.0,0,0.21,21.0,Medium Risk,Manual Review
6050.0,16.55,40000.0,4.32,0.0,3326.0,13.0,0,0.145,14.5,Low Risk,Approve
17000.0,12.49,47000.0,20.35,0.0,15181.0,28.0,0,0.315,31.5,Medium Risk,Manual Review
15000.0,10.99,80000.0,21.57,0.0,36392.0,22.0,0,0.245,24.5,Medium Risk,Manual Review
12000.0,10.64,60000.0,16.82,0.0,10410.0,9.0,0,0.235,23.5,Medium Risk,Manual Review
24000.0,12.49,85000.0,24.1,1.0,14552.0,51.0,0,0.135,13.5,Low Risk,Approve
10000.0,10.91,34000.0,22.1,0.0,11388.0,21.0,0,0.34,34.0,Medium Risk,Manual Review
6000.0,7.89,62000.0,12.5,1.0,7345.0,49.0,1,0.07,7.0,Low Risk,Approve
24200.0,18.49,55000.0,20.4,2.0,5149.0,18.0,1,0.31,31.0,Medium Risk,Manual Review
28000.0,7.12,145000.0,11.33,0.0,38047.0,29.0,0,0.0,0.0,Low Risk,Approve
10925.0,17.57,80000.0,13.29,0.0,9153.0,55.0,1,0.145,14.5,Low Risk,Approve
2500.0,13.33,18000.0,8.33,0.0,2290.0,5.0,0,0.11,11.0,Low Risk,Approve
30000.0,9.17,150000.0,15.54,1.0,10262.0,41.0,0,0.17,17.0,Low Risk,Approve
16000.0,12.79,90000.0,17.33,4.0,9243.0,37.0,0,0.155,15.5,Low Risk,Approve
4800.0,10.91,125000.0,5.61,0.0,19092.0,10.0,0,0.14,14.0,Low Risk,Approve
16000.0,11.22,83000.0,6.36,0.0,15760.0,35.0,0,0.085,8.5,Low Risk,Approve
19200.0,14.49,105000.0,32.89,0.0,15088.0,31.0,1,0.355,35.5,Medium Risk,Manual Review
32000.0,12.88,108000.0,25.63,1.0,57607.0,44.0,0,0.15,15.0,Low Risk,Approve
12000.0,8.39,91000.0,22.64,0.0,31677.0,33.0,0,0.045,4.5,Low Risk,Approve
22000.0,20.49,50000.0,35.74,0.0,11925.0,10.0,0,0.255,25.5,Medium Risk,Manual Review
6400.0,6.62,56000.0,28.26,0.0,14837.0,20.0,0,0.11,11.0,Low Risk,Approve
23000.0,11.98,68000.0,16.34,0.0,87.0,13.0,0,0.35,35.0,Medium Risk,Manual Review
10000.0,19.42,64000.0,2.19,1.0,3642.0,10.0,0,0.165,16.5,Low Risk,Approve
12000.0,12.12,88400.0,13.75,0.0,76370.0,35.0,0,0.115,11.5,Low Risk,Approve
14000.0,19.05,37000.0,11.84,1.0,7170.0,16.0,0,0.37,37.0,Medium Risk,Manual Review
15000.0,13.59,28800.0,26.96,0.0,5630.0,19.0,0,0.28,28.0,Medium Risk,Manual Review
2400.0,11.48,80000.0,20.39,0.0,11913.0,31.0,0,0.09,9.0,Low Risk,Approve
12800.0,12.62,218000.0,2.77,0.0,6080.0,10.0,1,0.18,18.0,Low Risk,Approve
25000.0,7.12,105600.0,9.32,0.0,34620.0,30.0,0,0.035,3.5,Low Risk,Approve
25600.0,12.85,108000.0,11.99,1.0,31189.0,33.0,0,0.065,6.5,Low Risk,Approve
35000.0,11.53,150000.0,21.01,0.0,53020.0,41.0,0,0.175,17.5,Low Risk,Approve
14200.0,13.68,51237.6,26.0,0.0,14128.0,8.0,0,0.19,19.0,Low Risk,Approve
14000.0,26.06,39000.0,35.11,0.0,25483.0,36.0,1,0.42,42.0,Medium Risk,Manual Review
2000.0,12.99,13500.0,29.51,3.0,2560.0,16.0,0,0.26,26.0,Medium Risk,Manual Review
4000.0,5.32,52000.0,11.24,0.0,6910.0,34.0,0,0.035,3.5,Low Risk,Approve
7000.0,12.62,68000.0,15.39,0.0,15752.0,6.0,0,0.16,16.0,Low Risk,Approve
12000.0,13.67,42000.0,4.06,0.0,4158.0,34.0,1,0.405,40.5,Medium Risk,Manual Review
6000.0,15.31,46000.0,15.91,0.0,5760.0,16.0,0,0.15,15.0,Low Risk,Approve
6000.0,6.24,75000.0,26.64,0.0,52797.0,30.0,0,0.1,10.0,Low Risk,Approve
7225.0,11.39,62000.0,22.22,0.0,15590.0,18.0,0,0.23,23.0,Medium Risk,Manual Review
22000.0,13.59,140000.0,15.69,0.0,15361.0,33.0,1,0.235,23.5,Medium Risk,Manual Review
20000.0,6.92,56550.0,23.9,0.0,9622.0,23.0,1,0.115,11.5,Low Risk,Approve
6000.0,7.89,35000.0,19.51,0.0,9264.0,20.0,0,0.125,12.5,Low Risk,Approve
20000.0,15.31,65000.0,18.67,0.0,8397.0,24.0,0,0.295,29.5,Medium Risk,Manual Review
1900.0,7.21,45000.0,5.63,0.0,610.0,21.0,0,0.04,4.0,Low Risk,Approve
26375.0,17.57,60096.0,23.22,0.0,24447.0,39.0,0,0.45,45.0,Medium Risk,Manual Review
32000.0,16.02,80000.0,13.25,0.0,101927.0,17.0,0,0.32,32.0,Medium Risk,Manual Review
8500.0,15.8,60000.0,13.82,0.0,6632.0,17.0,0,0.16,16.0,Low Risk,Approve
8000.0,6.49,33000.0,7.82,0.0,8693.0,12.0,0,0.11,11.0,Low Risk,Approve
28000.0,6.92,181980.0,21.55,0.0,72305.0,33.0,0,0.075,7.5,Low Risk,Approve
8000.0,7.62,43000.0,11.64,0.0,15439.0,19.0,0,0.015,1.5,Low Risk,Approve
8250.0,14.65,53000.0,4.66,1.0,5809.0,28.0,0,0.06,6.0,Low Risk,Approve
30000.0,13.99,200000.0,12.58,0.0,28726.0,22.0,0,0.24,24.0,Medium Risk,Manual Review
20000.0,7.49,130000.0,9.18,0.0,30544.0,20.0,0,0.135,13.5,Low Risk,Approve
13550.0,15.8,41000.0,17.21,0.0,8129.0,12.0,0,0.33,33.0,Medium Risk,Manual Review
13750.0,16.59,27500.0,36.36,0.0,6468.0,20.0,0,0.285,28.5,Medium Risk,Manual Review
26000.0,5.32,150000.0,9.5,0.0,3.0,45.0,0,0.025,2.5,Low Risk,Approve
27000.0,20.99,98000.0,13.79,1.0,24552.0,40.0,0,0.215,21.5,Medium Risk,Manual Review
3900.0,27.34,46000.0,29.01,0.0,3903.0,18.0,0,0.27,27.0,Medium Risk,Manual Review
30000.0,9.8,65000.0,29.58,0.0,14800.0,18.0,1,0.155,15.5,Low Risk,Approve
13000.0,10.64,44500.0,13.11,0.0,15687.0,12.0,0,0.16,16.0,Low Risk,Approve
23900.0,6.03,82500.0,22.69,0.0,7517.0,38.0,0,0.08,8.0,Low Risk,Approve
20175.0,15.59,46000.0,32.51,0.0,19610.0,34.0,0,0.315,31.5,Medium Risk,Manual Review
12000.0,11.86,52800.0,20.09,0.0,3506.0,19.0,0,0.235,23.5,Medium Risk,Manual Review
13225.0,15.8,100000.0,10.61,0.0,33853.0,28.0,0,0.105,10.5,Low Risk,Approve
25000.0,17.27,80000.0,14.13,0.0,16375.0,28.0,0,0.32,32.0,Medium Risk,Manual Review
18000.0,11.53,72600.0,25.64,2.0,11632.0,26.0,1,0.35,35.0,Medium Risk,Manual Review
20000.0,12.85,100000.0,14.93,1.0,20176.0,42.0,0,0.115,11.5,Low Risk,Approve
15000.0,10.64,107199.0,8.72,0.0,32329.0,20.0,0,0.05,5.0,Low Risk,Approve
7200.0,17.27,33900.0,23.12,1.0,7281.0,17.0,0,0.27,27.0,Medium Risk,Manual Review
11000.0,14.49,70000.0,14.56,0.0,21768.0,12.0,0,0.185,18.5,Low Risk,Approve
10000.0,8.38,70000.0,14.64,0.0,17852.0,23.0,0,0.05,5.0,Low Risk,Approve
35000.0,19.99,105000.0,19.13,0.0,73722.0,42.0,1,0.315,31.5,Medium Risk,Manual Review
24000.0,20.99,65000.0,30.41,0.0,22005.0,43.0,1,0.41,41.0,Medium Risk,Manual Review
5050.0,10.15,28000.0,19.37,0.0,5067.0,11.0,0,0.115,11.5,Low Risk,Approve
35000.0,9.17,234000.0,6.55,2.0,44535.0,13.0,0,0.08,8.0,Low Risk,Approve
1675.0,18.25,17000.0,4.1,0.0,1055.0,11.0,0,0.24,24.0,Medium Risk,Manual Review
9600.0,11.49,50000.0,13.27,0.0,6478.0,17.0,0,0.06,6.0,Low Risk,Approve
11500.0,7.89,110000.0,17.73,0.0,21264.0,32.0,0,0.105,10.5,Low Risk,Approve
14500.0,25.81,75000.0,15.18,0.0,15863.0,16.0,0,0.47,47.0,Medium Risk,Manual Review
20000.0,8.67,100000.0,16.01,0.0,30181.0,48.0,0,0.105,10.5,Low Risk,Approve
3000.0,12.49,24000.0,22.65,0.0,3978.0,24.0,0,0.135,13.5,Low Risk,Approve
34000.0,13.99,82000.0,12.16,1.0,23437.0,32.0,1,0.225,22.5,Medium Risk,Manual Review
12000.0,30.89,85000.0,17.89,0.0,22060.0,40.0,1,0.28,28.0,Medium Risk,Manual Review
15950.0,18.25,38000.0,26.69,0.0,3192.0,32.0,1,0.41,41.0,Medium Risk,Manual Review
27625.0,7.97,111000.0,15.01,0.0,15807.0,52.0,1,0.075,7.5,Low Risk,Approve
1500.0,12.99,43000.0,11.75,0.0,1401.0,42.0,0,0.105,10.5,Low Risk,Approve
7000.0,10.15,55000.0,35.39,0.0,10886.0,33.0,0,0.09,9.0,Low Risk,Approve
13725.0,15.61,34320.0,21.43,0.0,6102.0,8.0,0,0.265,26.5,Medium Risk,Manual Review
15000.0,21.0,42000.0,15.31,0.0,23952.0,18.0,0,0.295,29.5,Medium Risk,Manual Review
14400.0,20.3,77500.0,14.2,0.0,34004.0,17.0,0,0.195,19.5,Low Risk,Approve
12000.0,7.89,60000.0,25.34,0.0,23710.0,28.0,0,0.09,9.0,Low Risk,Approve
35000.0,10.99,70000.0,21.08,0.0,48809.0,22.0,0,0.205,20.5,Medium Risk,Manual Review
21000.0,9.75,150000.0,7.29,1.0,5185.0,14.0,0,0.14,14.0,Low Risk,Approve
6000.0,18.25,135000.0,17.08,0.0,28665.0,58.0,0,0.18,18.0,Low Risk,Approve
25000.0,9.92,32400.0,20.89,0.0,3201.0,22.0,1,0.16,16.0,Low Risk,Approve
12000.0,7.89,60000.0,4.28,0.0,9036.0,10.0,0,0.14,14.0,Low Risk,Approve
20000.0,10.62,93600.0,0.58,0.0,1744.0,22.0,0,0.19,19.0,Low Risk,Approve
30000.0,12.49,247000.0,6.76,2.0,17891.0,25.0,0,0.205,20.5,Medium Risk,Manual Review
9700.0,11.47,48534.46,38.85,0.0,6986.0,48.0,0,0.155,15.5,Low Risk,Approve
30000.0,9.16,90000.0,11.96,0.0,18477.0,24.0,0,0.045,4.5,Low Risk,Approve
6000.0,6.24,90000.0,8.15,0.0,5773.0,13.0,0,0.055,5.5,Low Risk,Approve
15300.0,6.08,200000.0,13.42,0.0,51149.0,33.0,0,0.015,1.5,Low Risk,Approve
12000.0,17.86,80000.0,12.0,0.0,10311.0,16.0,1,0.185,18.5,Low Risk,Approve
10300.0,15.31,28979.0,25.93,1.0,3934.0,28.0,0,0.295,29.5,Medium Risk,Manual Review
20000.0,11.53,40000.0,24.18,0.0,3910.0,20.0,0,0.3,30.0,Medium Risk,Manual Review
16000.0,11.44,80000.0,26.97,0.0,42953.0,37.0,0,0.135,13.5,Low Risk,Approve
24000.0,6.97,120000.0,6.17,0.0,21578.0,55.0,0,0.03,3.0,Low Risk,Approve
18825.0,17.77,88000.0,15.91,0.0,7252.0,18.0,0,0.3,30.0,Medium Risk,Manual Review
14400.0,7.99,50000.0,11.74,0.0,8873.0,16.0,0,0.055,5.5,Low Risk,Approve
3950.0,12.29,42000.0,4.91,1.0,4063.0,8.0,0,0.115,11.5,Low Risk,Approve
30000.0,18.99,78000.0,13.18,0.0,24603.0,18.0,0,0.29,29.0,Medium Risk,Manual Review
1800.0,13.33,35000.0,23.42,0.0,3886.0,7.0,0,0.11,11.0,Low Risk,Approve
9000.0,9.49,50000.0,10.94,0.0,5961.0,18.0,0,0.055,5.5,Low Risk,Approve
14075.0,15.88,40000.0,20.61,0.0,8913.0,23.0,0,0.305,30.5,Medium Risk,Manual Review
10025.0,13.33,25100.0,16.91,0.0,11572.0,13.0,1,0.405,40.5,Medium Risk,Manual Review
9525.0,15.61,88600.0,12.08,0.0,2447.0,23.0,0,0.395,39.5,Medium Risk,Manual Review
15000.0,10.75,43000.0,14.2,2.0,13977.0,25.0,1,0.21,21.0,Medium Risk,Manual Review
35000.0,7.35,73000.0,2.88,2.0,1843.0,33.0,0,0.275,27.5,Medium Risk,Manual Review
5500.0,8.99,23000.0,22.03,0.0,6106.0,27.0,0,0.165,16.5,Low Risk,Approve
7000.0,13.49,40000.0,18.61,1.0,3287.0,24.0,1,0.17,17.0,Low Risk,Approve
12275.0,17.99,75000.0,22.3,0.0,14267.0,29.0,0,0.4,40.0,Medium Risk,Manual Review
1300.0,13.99,34644.0,30.59,0.0,11299.0,12.0,1,0.26,26.0,Medium Risk,Manual Review
2500.0,8.24,100000.0,26.82,0.0,20650.0,29.0,0,0.09,9.0,Low Risk,Approve
4675.0,10.0,50000.0,20.71,0.0,8369.0,18.0,0,0.195,19.5,Low Risk,Approve
35000.0,23.88,207000.0,30.71,0.0,83191.0,36.0,0,0.35,35.0,Medium Risk,Manual Review
8000.0,8.18,60840.0,23.75,0.0,12231.0,20.0,0,0.105,10.5,Low Risk,Approve
24000.0,7.89,250000.0,10.63,0.0,88490.0,32.0,0,0.015,1.5,Low Risk,Approve
24825.0,13.49,54000.0,24.51,0.0,23671.0,41.0,1,0.3,30.0,Medium Risk,Manual Review
6075.0,15.31,35000.0,4.73,0.0,3619.0,5.0,0,0.185,18.5,Low Risk,Approve
25000.0,15.1,75000.0,12.09,1.0,11640.0,13.0,0,0.2,20.0,Medium Risk,Manual Review
12000.0,11.53,195000.0,13.0,0.0,20425.0,24.0,0,0.085,8.5,Low Risk,Approve
16225.0,6.49,135548.0,11.31,0.0,3199.0,28.0,0,0.075,7.5,Low Risk,Approve
9475.0,17.14,65000.0,17.37,0.0,4476.0,40.0,1,0.2,20.0,Medium Risk,Manual Review
5000.0,17.1,138000.0,11.65,1.0,14321.0,33.0,0,0.115,11.5,Low Risk,Approve
20000.0,8.18,108000.0,21.54,0.0,20466.0,24.0,0,0.03,3.0,Low Risk,Approve
16000.0,6.08,175000.0,10.65,0.0,7506.0,21.0,0,0.08,8.0,Low Risk,Approve
12000.0,11.53,85000.0,13.57,0.0,19186.0,26.0,0,0.235,23.5,Medium Risk,Manual Review
5000.0,13.59,47000.0,27.44,0.0,8751.0,23.0,0,0.14,14.0,Low Risk,Approve
9000.0,9.67,60000.0,27.62,0.0,19358.0,31.0,0,0.18,18.0,Low Risk,Approve
20000.0,9.99,136000.0,15.96,1.0,30067.0,24.0,1,0.115,11.5,Low Risk,Approve
12300.0,27.31,55000.0,17.03,0.0,7052.0,18.0,1,0.475,47.5,Medium Risk,Manual Review
4000.0,18.55,14940.0,18.31,0.0,4623.0,25.0,1,0.375,37.5,Medium Risk,Manual Review
10550.0,16.99,60000.0,30.16,0.0,15725.0,23.0,0,0.37,37.0,Medium Risk,Manual Review
30000.0,21.45,58000.0,42.56,0.0,8720.0,18.0,1,0.34,34.0,Medium Risk,Manual Review
30800.0,11.49,145000.0,16.75,0.0,37886.0,42.0,0,0.345,34.5,Medium Risk,Manual Review
9800.0,9.16,49000.0,15.21,0.0,7573.0,17.0,0,0.07,7.0,Low Risk,Approve
8000.0,12.29,115000.0,11.22,0.0,1807.0,23.0,1,0.075,7.5,Low Risk,Approve
7000.0,6.39,81000.0,22.1,0.0,4104.0,28.0,0,0.1,10.0,Low Risk,Approve
9600.0,15.59,77000.0,23.32,2.0,1957.0,31.0,1,0.22,22.0,Medium Risk,Manual Review
3800.0,13.49,47000.0,6.23,0.0,3714.0,19.0,0,0.1,10.0,Low Risk,Approve
5525.0,24.11,23000.0,25.16,0.0,5260.0,17.0,1,0.35,35.0,Medium Risk,Manual Review
22400.0,11.48,84000.0,10.77,0.0,21500.0,28.0,0,0.095,9.5,Low Risk,Approve
13000.0,10.16,72400.0,6.64,0.0,8505.0,16.0,0,0.055,5.5,Low Risk,Approve
24800.0,17.27,62000.0,18.49,1.0,2104.0,15.0,0,0.355,35.5,Medium Risk,Manual Review
12800.0,14.31,65000.0,19.48,0.0,3672.0,12.0,0,0.37,37.0,Medium Risk,Manual Review
15000.0,9.17,130000.0,7.31,0.0,40340.0,12.0,0,0.055,5.5,Low Risk,Approve
18500.0,21.49,65000.0,32.16,0.0,21348.0,22.0,1,0.55,55.0,High Risk,Reject
15000.0,18.99,50000.0,25.4,0.0,24402.0,31.0,1,0.48,48.0,Medium Risk,Manual Review
14400.0,13.35,82000.0,8.47,0.0,6588.0,29.0,0,0.18,18.0,Low Risk,Approve
7000.0,5.32,60000.0,7.99,0.0,5009.0,13.0,0,0.02,2.0,Low Risk,Approve
9450.0,24.5,28513.0,26.01,0.0,10998.0,17.0,1,0.655,65.5,High Risk,Reject
15000.0,11.55,37000.0,14.4,0.0,5069.0,35.0,0,0.235,23.5,Medium Risk,Manual Review
2400.0,17.14,21000.0,7.94,0.0,904.0,3.0,0,0.385,38.5,Medium Risk,Manual Review
7500.0,10.51,51996.0,7.82,0.0,5911.0,22.0,0,0.03,3.0,Low Risk,Approve
40000.0,13.59,65000.0,33.75,0.0,28387.0,49.0,0,0.375,37.5,Medium Risk,Manual Review
4825.0,7.26,50000.0,4.46,0.0,6228.0,13.0,0,0.055,5.5,Low Risk,Approve
7200.0,15.59,39000.0,26.15,0.0,11013.0,37.0,0,0.235,23.5,Medium Risk,Manual Review
6000.0,13.56,46000.0,19.8,0.0,6813.0,11.0,0,0.11,11.0,Low Risk,Approve
2500.0,13.49,108000.0,17.79,0.0,6978.0,11.0,0,0.105,10.5,Low Risk,Approve
8000.0,24.85,39520.0,35.38,0.0,9071.0,30.0,0,0.43,43.0,Medium Risk,Manual Review
35000.0,11.49,95000.0,17.21,0.0,15068.0,27.0,0,0.31,31.0,Medium Risk,Manual Review
17000.0,8.38,55000.0,11.26,0.0,30849.0,15.0,0,0.085,8.5,Low Risk,Approve
19875.0,25.65,80000.0,30.57,1.0,13754.0,42.0,0,0.43,43.0,Medium Risk,Manual Review
15750.0,15.61,65000.0,9.62,0.0,5685.0,19.0,0,0.17,17.0,Low Risk,Approve
21000.0,15.05,90000.0,26.75,1.0,46723.0,34.0,0,0.375,37.5,Medium Risk,Manual Review
4000.0,15.99,30000.0,32.68,0.0,3524.0,17.0,0,0.355,35.5,Medium Risk,Manual Review
8000.0,7.97,75000.0,3.82,0.0,8057.0,13.0,0,0.06,6.0,Low Risk,Approve
5000.0,15.31,46000.0,2.66,0.0,5227.0,16.0,0,0.11,11.0,Low Risk,Approve
35000.0,7.89,115000.0,21.24,0.0,27683.0,27.0,0,0.055,5.5,Low Risk,Approve
5000.0,13.35,60000.0,4.94,0.0,5372.0,39.0,0,0.135,13.5,Low Risk,Approve
25000.0,16.99,60000.0,27.3,0.0,24439.0,22.0,0,0.515,51.5,High Risk,Reject
35000.0,13.99,94000.0,25.56,0.0,31393.0,34.0,1,0.155,15.5,Low Risk,Approve
30000.0,9.44,130000.0,22.81,1.0,23375.0,36.0,0,0.175,17.5,Low Risk,Approve
5000.0,8.9,36000.0,22.87,0.0,3432.0,11.0,0,0.16,16.0,Low Risk,Approve
17000.0,7.89,79200.0,18.88,0.0,11644.0,24.0,0,0.13,13.0,Low Risk,Approve
23000.0,7.21,120000.0,19.3,0.0,11495.0,29.0,0,0.01,1.0,Low Risk,Approve
24000.0,18.49,60000.0,20.3,0.0,8928.0,23.0,1,0.375,37.5,Medium Risk,Manual Review
24200.0,16.29,60000.0,28.86,1.0,15528.0,27.0,0,0.235,23.5,Medium Risk,Manual Review
15000.0,7.35,101000.0,16.8,0.0,24876.0,47.0,0,0.11,11.0,Low Risk,Approve
4000.0,9.17,113000.0,8.6,1.0,4419.0,24.0,0,0.065,6.5,Low Risk,Approve
10000.0,10.64,26000.0,28.07,0.0,16777.0,21.0,0,0.135,13.5,Low Risk,Approve
11200.0,19.48,45000.0,27.6,0.0,11691.0,25.0,1,0.535,53.5,High Risk,Reject
10000.0,12.12,60000.0,22.39,0.0,50260.0,56.0,0,0.195,19.5,Low Risk,Approve
8300.0,13.67,80000.0,12.42,0.0,5671.0,13.0,0,0.375,37.5,Medium Risk,Manual Review
4000.0,13.99,35000.0,21.3,0.0,6566.0,17.0,1,0.235,23.5,Medium Risk,Manual Review
1500.0,11.49,41000.0,28.25,2.0,1619.0,14.0,0,0.26,26.0,Medium Risk,Manual Review
11700.0,13.66,50000.0,5.23,0.0,5208.0,14.0,0,0.135,13.5,Low Risk,Approve
30000.0,15.59,135000.0,5.04,1.0,54515.0,37.0,1,0.145,14.5,Low Risk,Approve
6000.0,12.69,34000.0,10.84,0.0,7024.0,18.0,1,0.14,14.0,Low Risk,Approve
28000.0,12.12,88692.0,17.41,0.0,39683.0,24.0,0,0.105,10.5,Low Risk,Approve
5000.0,5.32,200000.0,9.4,0.0,13742.0,21.0,0,0.04,4.0,Low Risk,Approve
24000.0,26.99,74000.0,29.79,3.0,25722.0,30.0,0,0.495,49.5,Medium Risk,Manual Review
10000.0,15.61,33000.0,33.24,0.0,5711.0,30.0,0,0.295,29.5,Medium Risk,Manual Review
8000.0,12.99,60000.0,27.2,0.0,1121.0,22.0,0,0.15,15.0,Low Risk,Approve
20000.0,12.79,82845.0,11.56,0.0,14417.0,19.0,0,0.225,22.5,Medium Risk,Manual Review
12000.0,18.75,39000.0,19.02,0.0,8176.0,21.0,1,0.28,28.0,Medium Risk,Manual Review
10000.0,13.33,40000.0,17.25,1.0,15650.0,32.0,0,0.215,21.5,Medium Risk,Manual Review
24000.0,12.49,60000.0,26.82,0.0,24150.0,37.0,0,0.185,18.5,Low Risk,Approve
12000.0,13.99,31000.0,34.69,0.0,9047.0,23.0,0,0.37,37.0,Medium Risk,Manual Review
5000.0,14.65,46800.0,14.9,0.0,7493.0,21.0,0,0.225,22.5,Medium Risk,Manual Review
9000.0,10.15,62000.0,28.57,0.0,14670.0,29.0,0,0.085,8.5,Low Risk,Approve
21100.0,6.62,83000.0,10.41,0.0,1900.0,12.0,0,0.06,6.0,Low Risk,Approve
17725.0,17.86,54000.0,32.18,1.0,5337.0,32.0,1,0.485,48.5,Medium Risk,Manual Review
